SortType,Threads,OuterOrOnlyMethod,InnerMethod,SortLength,SortThreshold,SortTime,Run
serial,1,Merge,std::sort,4000,90,0.000228839,1
serial,1,Merge,std::sort,4000,80,0.000237455,1
serial,1,Merge,std::sort,4000,30,0.000243998,1
serial,1,Merge,std::sort,4000,900,0.000215886,1
serial,1,Merge,std::sort,4000,2000,0.000217979,1
serial,1,Merge,std::sort,4000,20,0.00026103,1
serial,1,Merge,std::sort,4000,64,0.000223008,1
serial,1,Merge,std::sort,4000,600,0.000256591,1
serial,1,Merge,std::sort,4000,500,0.000258264,1
serial,1,Merge,std::sort,4000,4000,0.000243267,1
serial,1,Merge,std::sort,4000,3000,0.000243587,1
serial,1,Merge,std::sort,4000,10,0.000274685,1
serial,1,Merge,std::sort,4000,70,0.000275787,1
serial,1,Merge,std::sort,4000,2048,0.000184427,1
serial,1,Merge,std::sort,4000,256,0.00026066,1
serial,1,Merge,std::sort,4000,128,0.000269867,1
serial,1,Merge,std::sort,4000,1024,0.000211937,1
serial,1,Merge,std::sort,4000,32,0.000297047,1
serial,1,Merge,std::sort,4000,512,0.000265498,1
serial,1,Merge,std::sort,4000,16,0.000319099,1
serial,1,Merge,std::sort,4096,80,0.000219181,1
serial,1,Merge,std::sort,4096,70,0.000224852,1
serial,1,Merge,std::sort,4096,200,0.000220995,1
serial,1,Merge,std::sort,4096,100,0.000223169,1
serial,1,Merge,std::sort,4096,700,0.000215886,1
serial,1,Merge,std::sort,4096,600,0.000220374,1
serial,1,Merge,std::sort,4096,300,0.000224832,1
serial,1,Merge,std::sort,4096,50,0.000237566,1
serial,1,Merge,std::sort,4096,90,0.000234891,1
serial,1,Merge,std::sort,4096,20,0.000244559,1
serial,1,Merge,std::sort,4096,800,0.00022394,1
serial,1,Merge,std::sort,4096,60,0.000242556,1
serial,1,Merge,std::sort,4096,30,0.00025036,1
serial,1,Merge,std::sort,4096,400,0.000228379,1
serial,1,Merge,std::sort,4096,40,0.00024509,1
serial,1,Merge,std::sort,4096,500,0.000237265,1
serial,1,Merge,std::sort,4096,3000,0.000211808,1
serial,1,Merge,std::sort,4096,10,0.00028771,1
serial,1,Merge,std::sort,4096,4000,0.000248516,1
serial,1,Merge,std::sort,4096,900,0.000257894,1
serial,1,Merge,std::sort,4096,1000,0.00026647,1
serial,1,Merge,std::sort,4096,32,0.000259057,1
serial,1,Merge,std::sort,4096,2000,0.00026636,1
serial,1,Merge,std::sort,4096,1024,0.000212018,1
serial,1,Merge,std::sort,4096,512,0.000217539,1
serial,1,Merge,std::sort,4096,2048,0.000210404,1
serial,1,Merge,std::sort,4096,4096,0.000206758,1
serial,1,Merge,std::sort,4096,256,0.000273804,1
serial,1,Merge,std::sort,4096,64,0.0002876,1
serial,1,Merge,std::sort,4096,128,0.000286198,1
serial,1,Merge,std::sort,5000,90,0.000284745,1
serial,1,Merge,std::sort,5000,2000,0.000233308,1
serial,1,Merge,std::sort,5000,100,0.000285827,1
serial,1,Merge,std::sort,4096,16,0.000368752,1
serial,1,Merge,std::sort,5000,400,0.000278112,1
serial,1,Merge,std::sort,5000,70,0.000304611,1
serial,1,Merge,std::sort,5000,60,0.000306536,1
serial,1,Merge,std::sort,5000,50,0.000311254,1
serial,1,Merge,std::sort,5000,40,0.000314741,1
serial,1,Merge,std::sort,5000,80,0.000312256,1
serial,1,Merge,std::sort,5000,900,0.000290265,1
serial,1,Merge,std::sort,5000,200,0.000317666,1
serial,1,Merge,std::sort,5000,30,0.000332364,1
serial,1,Merge,std::sort,5000,5000,0.000262122,1
serial,1,Merge,std::sort,5000,800,0.000318909,1
serial,1,Merge,std::sort,5000,1000,0.00031449,1
serial,1,Merge,std::sort,5000,700,0.000324289,1
serial,1,Merge,std::sort,5000,500,0.000333777,1
serial,1,Merge,std::sort,5000,20,0.000375896,1
serial,1,Merge,std::sort,5000,600,0.000345639,1
serial,1,Merge,std::sort,5000,300,0.000355708,1
serial,1,Merge,std::sort,5000,4096,0.000264607,1
serial,1,Merge,std::sort,5000,2048,0.000266329,1
serial,1,Merge,std::sort,5000,3000,0.000321854,1
serial,1,Merge,std::sort,5000,4000,0.000316364,1
serial,1,Merge,std::sort,5000,1024,0.000270808,1
serial,1,Merge,std::sort,5000,128,0.00028236,1
serial,1,Merge,std::sort,5000,512,0.000277922,1
serial,1,Merge,std::sort,5000,256,0.000285135,1
serial,1,Merge,std::sort,5000,10,0.000423605,1
serial,1,Merge,std::sort,6000,70,0.000338886,1
serial,1,Merge,std::sort,5000,32,0.000427923,1
serial,1,Merge,std::sort,6000,200,0.000374684,1
serial,1,Merge,std::sort,6000,50,0.000386315,1
serial,1,Merge,std::sort,6000,60,0.000384862,1
serial,1,Merge,std::sort,6000,40,0.000392928,1
serial,1,Merge,std::sort,6000,90,0.000392617,1
serial,1,Merge,std::sort,5000,16,0.000446167,1
serial,1,Merge,std::sort,6000,2000,0.00034118,1
serial,1,Merge,std::sort,6000,1000,0.00034069,1
serial,1,Merge,std::sort,6000,700,0.000355367,1
serial,1,Merge,std::sort,6000,80,0.000402776,1
serial,1,Merge,std::sort,6000,900,0.000344907,1
serial,1,Merge,std::sort,6000,3000,0.000344697,1
serial,1,Merge,std::sort,6000,100,0.000406553,1
serial,1,Merge,std::sort,6000,30,0.000422423,1
serial,1,Merge,std::sort,5000,64,0.000446028,1
serial,1,Merge,std::sort,6000,300,0.000390953,1
serial,1,Merge,std::sort,6000,20,0.000459592,1
serial,1,Merge,std::sort,6000,500,0.000425799,1
serial,1,Merge,std::sort,6000,400,0.000433694,1
serial,1,Merge,std::sort,6000,800,0.000421271,1
serial,1,Merge,std::sort,6000,600,0.000437061,1
serial,1,Merge,std::sort,6000,4096,0.000336913,1
serial,1,Merge,std::sort,6000,4000,0.000427923,1
serial,1,Merge,std::sort,6000,2048,0.000340569,1
serial,1,Merge,std::sort,6000,6000,0.000420739,1
serial,1,Merge,std::sort,6000,5000,0.000426901,1
serial,1,Merge,std::sort,6000,256,0.00036239,1
serial,1,Merge,std::sort,6000,512,0.000361519,1
serial,1,Merge,std::sort,6000,32,0.000388179,1
serial,1,Merge,std::sort,6000,1024,0.000376036,1
serial,1,Merge,std::sort,6000,64,0.000403107,1
serial,1,Merge,std::sort,6000,10,0.000576622,1
serial,1,Merge,std::sort,6000,16,0.000468399,1
serial,1,Merge,std::sort,6000,128,0.000486734,1
serial,1,Merge,std::sort,7000,500,0.000410721,1
serial,1,Merge,std::sort,7000,1000,0.000405892,1
serial,1,Merge,std::sort,7000,2000,0.000405472,1
serial,1,Merge,std::sort,7000,900,0.000418746,1
serial,1,Merge,std::sort,7000,800,0.000422463,1
serial,1,Merge,std::sort,7000,400,0.000441368,1
serial,1,Merge,std::sort,7000,3000,0.000422323,1
serial,1,Merge,std::sort,7000,50,0.00051641,1
serial,1,Merge,std::sort,7000,40,0.000525146,1
serial,1,Merge,std::sort,7000,4000,0.000395473,1
serial,1,Merge,std::sort,7000,300,0.000513113,1
serial,1,Merge,std::sort,7000,6000,0.00037818,1
serial,1,Merge,std::sort,7000,100,0.000525646,1
serial,1,Merge,std::sort,7000,7000,0.000381507,1
serial,1,Merge,std::sort,7000,700,0.00051678,1
serial,1,Merge,std::sort,7000,600,0.000517341,1
serial,1,Merge,std::sort,7000,20,0.000594385,1
serial,1,Merge,std::sort,7000,60,0.000567295,1
serial,1,Merge,std::sort,7000,70,0.000565882,1
serial,1,Merge,std::sort,7000,80,0.000563548,1
serial,1,Merge,std::sort,7000,90,0.000562486,1
serial,1,Merge,std::sort,7000,4096,0.00037825,1
serial,1,Merge,std::sort,7000,2048,0.000389191,1
serial,1,Merge,std::sort,7000,1024,0.000396143,1
serial,1,Merge,std::sort,7000,512,0.000401063,1
serial,1,Merge,std::sort,7000,256,0.000411182,1
serial,1,Merge,std::sort,7000,200,0.000585599,1
serial,1,Merge,std::sort,7000,64,0.000442591,1
serial,1,Merge,std::sort,7000,5000,0.000485051,1
serial,1,Merge,std::sort,7000,32,0.000490221,1
serial,1,Merge,std::sort,7000,30,0.000689824,1
serial,1,Merge,std::sort,7000,16,0.000519004,1
serial,1,Merge,std::sort,7000,10,0.000733767,1
serial,1,Merge,std::sort,7000,128,0.000516289,1
serial,1,Merge,std::sort,8000,900,0.000403297,1
serial,1,Merge,std::sort,8000,60,0.000517551,1
serial,1,Merge,std::sort,8000,700,0.000458891,1
serial,1,Merge,std::sort,8000,800,0.000458621,1
serial,1,Merge,std::sort,8000,50,0.00056479,1
serial,1,Merge,std::sort,8000,400,0.000477927,1
serial,1,Merge,std::sort,8000,200,0.000481705,1
serial,1,Merge,std::sort,8000,1000,0.000454543,1
serial,1,Merge,std::sort,8000,2000,0.000457148,1
serial,1,Merge,std::sort,8000,30,0.0006076,1
serial,1,Merge,std::sort,8000,3000,0.000459613,1
serial,1,Merge,std::sort,8000,100,0.000555864,1
serial,1,Merge,std::sort,8000,20,0.000645452,1
serial,1,Merge,std::sort,8000,4000,0.000445576,1
serial,1,Merge,std::sort,8000,40,0.000641855,1
serial,1,Merge,std::sort,8000,70,0.000605406,1
serial,1,Merge,std::sort,8000,7000,0.000414368,1
serial,1,Merge,std::sort,8000,600,0.000560152,1
serial,1,Merge,std::sort,8000,90,0.000608062,1
serial,1,Merge,std::sort,8000,10,0.000672262,1
serial,1,Merge,std::sort,8000,80,0.000615005,1
serial,1,Merge,std::sort,8000,300,0.000582734,1
serial,1,Merge,std::sort,8000,6000,0.000435277,1
serial,1,Merge,std::sort,8000,500,0.000583014,1
serial,1,Merge,std::sort,8000,8000,0.000438102,1
serial,1,Merge,std::sort,8000,5000,0.000489419,1
serial,1,Merge,std::sort,8000,32,0.000475272,1
serial,1,Merge,std::sort,8000,1024,0.000447901,1
serial,1,Merge,std::sort,8000,256,0.000467828,1
serial,1,Merge,std::sort,8000,512,0.000466405,1
serial,1,Merge,std::sort,8000,16,0.000521218,1
serial,1,Merge,std::sort,8000,64,0.000508274,1
serial,1,Merge,std::sort,8000,4096,0.00043696,1
serial,1,Merge,std::sort,8000,128,0.000518754,1
serial,1,Merge,std::sort,8192,20,0.000470233,1
serial,1,Merge,std::sort,8192,50,0.000486413,1
serial,1,Merge,std::sort,8192,700,0.000424266,1
serial,1,Merge,std::sort,8192,400,0.000469141,1
serial,1,Merge,std::sort,8192,300,0.000478147,1
serial,1,Merge,std::sort,8192,200,0.000486984,1
serial,1,Merge,std::sort,8192,500,0.0004738,1
serial,1,Merge,std::sort,8192,100,0.000501992,1
serial,1,Merge,std::sort,8192,90,0.000507913,1
serial,1,Merge,std::sort,8192,900,0.000428273,1
serial,1,Merge,std::sort,8000,2048,0.000558979,1
serial,1,Merge,std::sort,8192,5000,0.000422433,1
serial,1,Merge,std::sort,8192,2000,0.000487956,1
serial,1,Merge,std::sort,8192,1000,0.000512873,1
serial,1,Merge,std::sort,8192,4000,0.000486083,1
serial,1,Merge,std::sort,8192,6000,0.000435277,1
serial,1,Merge,std::sort,8192,40,0.000652234,1
serial,1,Merge,std::sort,8192,70,0.000645351,1
serial,1,Merge,std::sort,8192,80,0.00064438,1
serial,1,Merge,std::sort,8192,60,0.000651443,1
serial,1,Merge,std::sort,8192,3000,0.000520617,1
serial,1,Merge,std::sort,8192,8000,0.000464832,1
serial,1,Merge,std::sort,8192,10,0.000688152,1
serial,1,Merge,std::sort,8192,7000,0.000469241,1
serial,1,Merge,std::sort,8192,30,0.000691829,1
serial,1,Merge,std::sort,8192,800,0.000613111,1
serial,1,Merge,std::sort,8192,600,0.000677362,1
serial,1,Merge,std::sort,8192,128,0.000507262,1
serial,1,Merge,std::sort,8192,8192,0.000457759,1
serial,1,Merge,std::sort,8192,256,0.000510758,1
serial,1,Merge,std::sort,8192,512,0.000499207,1
serial,1,Merge,std::sort,8192,2048,0.000485762,1
serial,1,Merge,std::sort,8192,64,0.000532549,1
serial,1,Merge,std::sort,8192,1024,0.000505318,1
serial,1,Merge,std::sort,8192,4096,0.000474781,1
serial,1,Merge,std::sort,8192,16,0.000562756,1
serial,1,Merge,std::sort,8192,32,0.000566924,1
serial,1,Merge,std::sort,9000,30,0.000550093,1
serial,1,Merge,std::sort,9000,400,0.000494408,1
serial,1,Merge,std::sort,9000,200,0.000541317,1
serial,1,Merge,std::sort,9000,90,0.000580069,1
serial,1,Merge,std::sort,9000,60,0.00060711,1
serial,1,Merge,std::sort,9000,800,0.000499788,1
serial,1,Merge,std::sort,9000,600,0.000518854,1
serial,1,Merge,std::sort,9000,500,0.000522671,1
serial,1,Merge,std::sort,9000,700,0.000515778,1
serial,1,Merge,std::sort,9000,900,0.000525226,1
serial,1,Merge,std::sort,9000,1000,0.000528753,1
serial,1,Merge,std::sort,9000,300,0.000598032,1
serial,1,Merge,std::sort,9000,3000,0.000497604,1
serial,1,Merge,std::sort,9000,5000,0.000488938,1
serial,1,Merge,std::sort,9000,2000,0.000539663,1
serial,1,Merge,std::sort,9000,4000,0.00050586,1
serial,1,Merge,std::sort,9000,6000,0.000483648,1
serial,1,Merge,std::sort,9000,7000,0.000486503,1
serial,1,Merge,std::sort,9000,8000,0.000486924,1
serial,1,Merge,std::sort,9000,9000,0.000488827,1
serial,1,Merge,std::sort,9000,80,0.000703962,1
serial,1,Merge,std::sort,9000,100,0.000702399,1
serial,1,Merge,std::sort,9000,50,0.000726533,1
serial,1,Merge,std::sort,9000,40,0.000730301,1
serial,1,Merge,std::sort,9000,64,0.000506741,1
serial,1,Merge,std::sort,9000,20,0.000752613,1
serial,1,Merge,std::sort,9000,70,0.000734038,1
serial,1,Merge,std::sort,9000,256,0.000473479,1
serial,1,Merge,std::sort,9000,10,0.000768332,1
serial,1,Merge,std::sort,9000,8192,0.000465935,1
serial,1,Merge,std::sort,9000,1024,0.000480843,1
serial,1,Merge,std::sort,9000,4096,0.000519175,1
serial,1,Merge,std::sort,9000,16,0.000634562,1
serial,1,Merge,std::sort,9000,32,0.000633429,1
serial,1,Merge,std::sort,10000,80,0.0005434,1
serial,1,Merge,std::sort,10000,60,0.000557406,1
serial,1,Merge,std::sort,9000,128,0.000706757,1
serial,1,Merge,std::sort,10000,70,0.000592042,1
serial,1,Merge,std::sort,10000,400,0.000530986,1
serial,1,Merge,std::sort,9000,2048,0.000654408,1
serial,1,Merge,std::sort,10000,500,0.000534203,1
serial,1,Merge,std::sort,10000,300,0.000555253,1
serial,1,Merge,std::sort,10000,800,0.000538321,1
serial,1,Merge,std::sort,10000,900,0.000555553,1
serial,1,Merge,std::sort,10000,1000,0.00055437,1
serial,1,Merge,std::sort,10000,3000,0.000535806,1
serial,1,Merge,std::sort,10000,700,0.000591229,1
serial,1,Merge,std::sort,10000,2000,0.000567014,1
serial,1,Merge,std::sort,9000,512,0.000740319,1
serial,1,Merge,std::sort,10000,40,0.000711416,1
serial,1,Merge,std::sort,10000,600,0.00061234,1
serial,1,Merge,std::sort,10000,4000,0.000520126,1
serial,1,Merge,std::sort,10000,6000,0.000514014,1
serial,1,Merge,std::sort,10000,5000,0.000521268,1
serial,1,Merge,std::sort,10000,100,0.000704072,1
serial,1,Merge,std::sort,10000,30,0.000768813,1
serial,1,Merge,std::sort,10000,20,0.00077247,1
serial,1,Merge,std::sort,10000,50,0.000748896,1
serial,1,Merge,std::sort,10000,9000,0.000514365,1
serial,1,Merge,std::sort,10000,8000,0.000521308,1
serial,1,Merge,std::sort,10000,10000,0.000515438,1
serial,1,Merge,std::sort,10000,7000,0.000551245,1
serial,1,Merge,std::sort,10000,90,0.00077218,1
serial,1,Merge,std::sort,10000,512,0.000539282,1
serial,1,Merge,std::sort,10000,128,0.000549491,1
serial,1,Merge,std::sort,10000,64,0.000562096,1
serial,1,Merge,std::sort,10000,8192,0.000519094,1
serial,1,Merge,std::sort,10000,1024,0.000535045,1
serial,1,Merge,std::sort,10000,32,0.00057502,1
serial,1,Merge,std::sort,10000,16,0.000590989,1
serial,1,Merge,std::sort,10000,4096,0.000535706,1
serial,1,Merge,std::sort,10000,2048,0.00054881,1
serial,1,Merge,std::sort,10000,10,0.000936809,1
serial,1,Merge,std::sort,10000,256,0.000679836,1
serial,1,Merge,std::sort,10000,200,0.000964661,1
serial,1,Merge,std::sort,16384,200,0.000943471,1
serial,1,Merge,std::sort,16384,80,0.000971253,1
serial,1,Merge,std::sort,16384,20,0.00100656,1
serial,1,Merge,std::sort,16384,30,0.00100257,1
serial,1,Merge,std::sort,16384,400,0.000941587,1
serial,1,Merge,std::sort,16384,500,0.000943912,1
serial,1,Merge,std::sort,16384,100,0.00106502,1
serial,1,Merge,std::sort,16384,90,0.00107433,1
serial,1,Merge,std::sort,16384,700,0.000977505,1
serial,1,Merge,std::sort,16384,40,0.00111431,1
serial,1,Merge,std::sort,16384,70,0.00110512,1
serial,1,Merge,std::sort,16384,60,0.0011107,1
serial,1,Merge,std::sort,16384,10,0.00114496,1
serial,1,Merge,std::sort,16384,1000,0.000948621,1
serial,1,Merge,std::sort,16384,800,0.00104207,1
serial,1,Merge,std::sort,16384,7000,0.000912654,1
serial,1,Merge,std::sort,16384,4000,0.00094248,1
serial,1,Merge,std::sort,16384,6000,0.000942399,1
serial,1,Merge,std::sort,16384,8000,0.000938361,1
serial,1,Merge,std::sort,16384,3000,0.000962327,1
serial,1,Merge,std::sort,16384,9000,0.000941117,1
serial,1,Merge,std::sort,16384,10000,0.000939704,1
serial,1,Merge,std::sort,16384,600,0.00111437,1
serial,1,Merge,std::sort,16384,1024,0.000938081,1
serial,1,Merge,std::sort,16384,2048,0.000955995,1
serial,1,Merge,std::sort,16384,300,0.00130351,1
serial,1,Merge,std::sort,16384,4096,0.000975701,1
serial,1,Merge,std::sort,16384,50,0.00136302,1
serial,1,Merge,std::sort,16384,256,0.00102869,1
serial,1,Merge,std::sort,16384,16384,0.000991732,1
serial,1,Merge,std::sort,16384,2000,0.00117294,1
serial,1,Merge,std::sort,16384,8192,0.00101288,1
serial,1,Merge,std::sort,16384,64,0.00107872,1
serial,1,Merge,std::sort,16384,32,0.00108897,1
serial,1,Merge,std::sort,16384,512,0.00106684,1
serial,1,Merge,std::sort,16384,16,0.00116043,1
serial,1,Merge,std::sort,16384,128,0.00120052,1
serial,1,Merge,std::sort,16384,5000,0.00128356,1
serial,1,Merge,std::sort,20000,400,0.00116453,1
serial,1,Merge,std::sort,20000,500,0.00115552,1
serial,1,Merge,std::sort,20000,50,0.00122786,1
serial,1,Merge,std::sort,20000,80,0.00119212,1
serial,1,Merge,std::sort,20000,200,0.00118916,1
serial,1,Merge,std::sort,20000,90,0.00120884,1
serial,1,Merge,std::sort,20000,300,0.00119564,1
serial,1,Merge,std::sort,20000,30,0.00126274,1
serial,1,Merge,std::sort,20000,100,0.00121533,1
serial,1,Merge,std::sort,20000,600,0.00124869,1
serial,1,Merge,std::sort,20000,900,0.00116512,1
serial,1,Merge,std::sort,20000,40,0.00135814,1
serial,1,Merge,std::sort,20000,700,0.00127671,1
serial,1,Merge,std::sort,20000,60,0.00140053,1
serial,1,Merge,std::sort,20000,2000,0.00123447,1
serial,1,Merge,std::sort,20000,70,0.00149496,1
serial,1,Merge,std::sort,20000,1000,0.00134667,1
serial,1,Merge,std::sort,20000,10,0.00160492,1
serial,1,Merge,std::sort,20000,800,0.00140871,1
serial,1,Merge,std::sort,20000,20,0.00165709,1
serial,1,Merge,std::sort,20000,6000,0.00110416,1
serial,1,Merge,std::sort,20000,7000,0.00111955,1
serial,1,Merge,std::sort,20000,5000,0.0011518,1
serial,1,Merge,std::sort,20000,9000,0.00111277,1
serial,1,Merge,std::sort,20000,4000,0.00115736,1
serial,1,Merge,std::sort,20000,8000,0.0011355,1
serial,1,Merge,std::sort,20000,3000,0.00152638,1
serial,1,Merge,std::sort,20000,10000,0.00115574,1
serial,1,Merge,std::sort,20000,256,0.00115888,1
serial,1,Merge,std::sort,20000,128,0.00119133,1
serial,1,Merge,std::sort,20000,64,0.00120406,1
serial,1,Merge,std::sort,20000,1024,0.00115954,1
serial,1,Merge,std::sort,20000,4096,0.00114095,1
serial,1,Merge,std::sort,20000,16384,0.00112734,1
serial,1,Merge,std::sort,20000,2048,0.00116635,1
serial,1,Merge,std::sort,20000,8192,0.00114045,1
serial,1,Merge,std::sort,20000,512,0.00121128,1
serial,1,Merge,std::sort,20000,16,0.00128545,1
serial,1,Merge,std::sort,20000,32,0.00132241,1
serial,1,Merge,std::sort,30000,60,0.0018722,1
serial,1,Merge,std::sort,30000,70,0.00185981,1
serial,1,Merge,std::sort,30000,200,0.00184932,1
serial,1,Merge,std::sort,30000,700,0.00182733,1
serial,1,Merge,std::sort,30000,10,0.00205122,1
serial,1,Merge,std::sort,30000,20,0.0020049,1
serial,1,Merge,std::sort,30000,30,0.00203477,1
serial,1,Merge,std::sort,30000,600,0.00190935,1
serial,1,Merge,std::sort,30000,40,0.00203542,1
serial,1,Merge,std::sort,30000,90,0.00199696,1
serial,1,Merge,std::sort,30000,900,0.00188989,1
serial,1,Merge,std::sort,30000,1000,0.00182894,1
serial,1,Merge,std::sort,30000,10000,0.0017136,1
serial,1,Merge,std::sort,30000,4000,0.00174818,1
serial,1,Merge,std::sort,30000,5000,0.00175364,1
serial,1,Merge,std::sort,30000,3000,0.00175841,1
serial,1,Merge,std::sort,30000,8000,0.00173851,1
serial,1,Merge,std::sort,30000,7000,0.0017492,1
serial,1,Merge,std::sort,30000,400,0.00204959,1
serial,1,Merge,std::sort,30000,50,0.00218429,1
serial,1,Merge,std::sort,30000,500,0.00207159,1
serial,1,Merge,std::sort,30000,9000,0.00184137,1
serial,1,Merge,std::sort,30000,300,0.00214135,1
serial,1,Merge,std::sort,30000,100,0.0021659,1
serial,1,Merge,std::sort,30000,800,0.00211752,1
serial,1,Merge,std::sort,30000,6000,0.00186991,1
serial,1,Merge,std::sort,30000,16,0.00187791,1
serial,1,Merge,std::sort,30000,80,0.0022306,1
serial,1,Merge,std::sort,30000,2000,0.00207495,1
serial,1,Merge,std::sort,30000,64,0.00187673,1
serial,1,Merge,std::sort,30000,128,0.00192441,1
serial,1,Merge,std::sort,30000,256,0.00194398,1
serial,1,Merge,std::sort,30000,1024,0.00190117,1
serial,1,Merge,std::sort,30000,512,0.0019267,1
serial,1,Merge,std::sort,30000,32,0.00203443,1
serial,1,Merge,std::sort,30000,8192,0.00180056,1
serial,1,Merge,std::sort,30000,16384,0.00183296,1
serial,1,Merge,std::sort,30000,4096,0.00194687,1
serial,1,Merge,std::sort,30000,2048,0.0019681,1
serial,1,Merge,std::sort,32768,20,0.00206136,1
serial,1,Merge,std::sort,32768,30,0.00212391,1
serial,1,Merge,std::sort,32768,40,0.00211191,1
serial,1,Merge,std::sort,32768,50,0.00209994,1
serial,1,Merge,std::sort,32768,90,0.00206332,1
serial,1,Merge,std::sort,32768,100,0.00207909,1
serial,1,Merge,std::sort,32768,400,0.00203313,1
serial,1,Merge,std::sort,32768,300,0.00210121,1
serial,1,Merge,std::sort,32768,200,0.00211402,1
serial,1,Merge,std::sort,32768,700,0.00209231,1
serial,1,Merge,std::sort,32768,900,0.0020989,1
serial,1,Merge,std::sort,32768,800,0.00210538,1
serial,1,Merge,std::sort,32768,60,0.00232266,1
serial,1,Merge,std::sort,32768,70,0.00228556,1
serial,1,Merge,std::sort,32768,600,0.00214334,1
serial,1,Merge,std::sort,32768,2000,0.00205251,1
serial,1,Merge,std::sort,32768,1000,0.00209638,1
serial,1,Merge,std::sort,32768,500,0.00218155,1
serial,1,Merge,std::sort,32768,10,0.00247897,1
serial,1,Merge,std::sort,32768,80,0.00238969,1
serial,1,Merge,std::sort,32768,4000,0.00206269,1
serial,1,Merge,std::sort,32768,7000,0.00197709,1
serial,1,Merge,std::sort,32768,3000,0.00211441,1
serial,1,Merge,std::sort,32768,9000,0.00200558,1
serial,1,Merge,std::sort,32768,8000,0.0020157,1
serial,1,Merge,std::sort,32768,6000,0.00209744,1
serial,1,Merge,std::sort,32768,5000,0.00213113,1
serial,1,Merge,std::sort,32768,10000,0.00218608,1
serial,1,Merge,std::sort,32768,8192,0.00215916,1
serial,1,Merge,std::sort,32768,4096,0.00216862,1
serial,1,Merge,std::sort,32768,2048,0.00220217,1
serial,1,Merge,std::sort,32768,1024,0.00223503,1
serial,1,Merge,std::sort,32768,512,0.00227582,1
serial,1,Merge,std::sort,32768,256,0.00228392,1
serial,1,Merge,std::sort,32768,64,0.00239446,1
serial,1,Merge,std::sort,32768,16384,0.00230869,1
serial,1,Merge,std::sort,32768,32,0.00245468,1
serial,1,Merge,std::sort,32768,128,0.00245221,1
serial,1,Merge,std::sort,32768,16,0.00250473,1
serial,1,Merge,std::sort,40000,80,0.00255574,1
serial,1,Merge,std::sort,40000,200,0.0025996,1
serial,1,Merge,std::sort,40000,400,0.0026294,1
serial,1,Merge,std::sort,40000,300,0.00272613,1
serial,1,Merge,std::sort,40000,60,0.00297608,1
serial,1,Merge,std::sort,40000,90,0.00293679,1
